/home/muralidhar/Downloads/captionfiles/tomoffinland2017limitedbdripx264-cadaver-english-120970/Tom.of.Finland.2017.LiMiTED.BDRip.x264-CADAVER.srt,0.395,0.1964,0.5233,2.90421455938697,0.6162,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-yify-english.srt,0.3137,0.4448,0.5163,3.31901840490798,0.6159,2
/home/muralidhar/Downloads/captionfiles/thepeanutsmovie2015hdripxvid-etrg-english-78222(1)/The.Peanuts.Movie.2015.HDRip.XViD-ETRG.srt,0.3158,0.2941,0.5308,2.96690647482014,0.6155,2
/home/muralidhar/Downloads/captionfiles/thepeanutsmovie2015hdripxvid-etrg-english-78222/The.Peanuts.Movie.2015.HDRip.XViD-ETRG.srt,0.3158,0.2941,0.5308,2.96690647482014,0.6155,2
/home/muralidhar/Downloads/captionfiles/youngmrlincoln1939720pblurayx264-amiable-english-119617/Young.Mr.Lincoln.1939.720p.BluRay.X264-AMIABLE.srt,0.2767,0.3069,0.5234,2.87728459530026,0.6153,2
/home/muralidhar/Downloads/captionfiles/permission2017web-dlxvidmp3-fgt-english-122728/Permission.2017.WEB-DL.XviD.MP3-FGT.srt,0.2024,0.1774,0.4876,2.25383200490497,0.6151,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/6. schindlers-list-yify-english.srt,0.2877,0.2362,0.3686,2.31795511221945,0.615,2
/home/muralidhar/Downloads/captionfiles/Readability caption files data/The.Lord.of.the.Rings.The.Two.Towers.2002.Extended.BluRay.1080p.DTSES6.1.x264-CHD.srt,0.2943,0.2259,0.4956,2.63636363636364,0.6147,2
/home/muralidhar/Downloads/captionfiles/stillwalking2008720pblurayx264ytsag-english-123110/Still.Walking.2008.1080p.BluRay.x264.JiG.srt,0.2958,0.2717,0.491,2.73839351510685,0.6135,2
/home/muralidhar/Downloads/captionfiles/batmanmaskofthephantasm1993720pblurayx264-amiable-english-125888/Batman.Mask.of.the.Phantasm.1993.720p.BluRay.X264-AMIABLE.srt,0.3563,0.2439,0.52,2.8976,0.6134,2
/home/muralidhar/Downloads/captionfiles/jungle20171080pblurayx264-ytsag-english-116100/Jungle.2017.1080p.BluRay.x264-YTS.AG.srt,0.2563,0.1894,0.5433,2.54707985697259,0.6117,2
/home/muralidhar/Downloads/captionfiles/livingwiththeenemy2005720pblurayx264ytsag-english-123615/Living.With.The.Enemy.2005.720p.WEBRip.x264-[YTS.AM].srt,0.3647,0.3102,0.5682,3.19796954314721,0.6113,2
/home/muralidhar/Downloads/captionfiles/piratesoftortuga1961720pblurayx264ytsag-english-117064/Pirates Of Tortuga (1961)[23.976fps].srt,0.3377,0.325,0.5225,3.0427435387674,0.6105,2
/home/muralidhar/Downloads/captionfiles/icanonlyimagine2018dvdripxvidac3-evo-english-127750/I.Can.Only.Imagine.2018.DVDRip.XviD.AC3-EVO.srt,0.2148,0.2663,0.539,2.61848184818482,0.6104,2
/home/muralidhar/Downloads/captionfiles/hopeandglory1987720phdtvx264dd20-fgt-english-116598/Hope.And.Glory.1987.720p.HDTV.x264.DD2.0-FGT.srt,0.303,0.1928,0.5449,2.6679273827534,0.6099,2
/home/muralidhar/Downloads/captionfiles/hellandback2015720pweb-dlxvidac3-fgt-english-83188/Hell.and.Back.2015.720p.WEB-DL.XviD.AC3-FGT.srt,0.2811,0.2523,0.5115,2.67258883248731,0.609,2
/home/muralidhar/Downloads/captionfiles/sanjuro1962720pblurayx264ytsag-english-123129/Sanjuro.1962.1080p.Criterion.Bluray.srt,0.3214,0.2974,0.5258,2.92422502870264,0.6086,2
/home/muralidhar/Downloads/captionfiles/bushwick2017720pblurayx264-ytsag-english-115986/Bushwick.2017.720p.BluRay.x264-[YTS.AG].srt,0.1499,0.2113,0.5155,2.23877405559515,0.6084,2
/home/muralidhar/Downloads/captionfiles/frozenfever2015shortbrripx264-rarbg-english-76456/Frozen.Fever.2015.SHORT.BRRip.x264-RARBG.srt,0.4206,0.2396,0.5288,3.03478260869565,0.6082,2
/home/muralidhar/Downloads/captionfiles/walk-hard-english-124847/Walk.Hard-The.Dewey.Cox.Story[2007]DvDrip-aXXo-EN.srt,0.2128,0.2997,0.4931,2.56279558591697,0.6076,2
/home/muralidhar/Downloads/captionfiles/completeunknown2016limited720pblurayx264-sinners-english-116705/Complete.Unknown.2016.LiMiTED.720p.BluRay.x264-SiNNERS.srt,0.2927,0.2344,0.522,2.67268862911796,0.6075,2
